,movie_id,movie,genre,date,1800's,1900's,2000's,Music,Fantasy,Comedy,Adventure,Biography,Western,Thriller,Sci-Fi,Sport,Reality-TV,Mystery,Short,Crime,Documentary,Animation,Musical,Game-Show,Action,Film-Noir,History,Family,Horror,War,Romance,News,Adult,Drama,Talk-Show
8811,0116151,Dunston Checks In (1996),Comedy|Adventure|Family,1996,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8812,0116163,Yi boh lai beng duk (1996),Comedy|Crime|Horror|Thriller,1996,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8813,0116164,Echte Kerle (1996),Comedy|Crime|Romance,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8814,0116165,Ed (1996),Comedy|Family|Sport,1996,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8815,0116168,Eddie (1996),Comedy|Sport,1996,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8816,0116188,Ellinors bröllop (1996),Romance,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8817,0116191,Emma (1996),Comedy|Drama|Romance,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8818,0116209,The English Patient (1996),Drama|Romance|War,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8819,0116213,Eraser (1996),Action|Drama|Mystery|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8820,0116225,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,1996,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8821,0116231,Eskiya (1996),Crime|Drama|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8822,0116233,Esposados (1996),Comedy|Short,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8823,0116240,The Evening Star (1996),Comedy|Drama|Romance,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8824,0116242,Everyone Says I Love You (1996),Comedy|Musical|Romance,1996,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8825,0116247,Evil Ed (1995),Comedy|Horror,1995,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8826,0116250,Evita (1996),Biography|Drama|History|Musical,1996,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8827,0116253,Critical Decision (1996),Action|Adventure|Thriller,1996,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8828,0116257,Exit in Red (1996),Thriller|Drama|Romance,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8829,0116259,Extreme Measures (1996),Crime|Drama|Mystery|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8830,0116260,Eye for an Eye (1996),Crime|Drama|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8831,0116275,A Family Thing (1996),Comedy|Drama,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8832,0116277,The Fan (1996),Action|Drama|Sport|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8833,0116279,Fantozzi - Il ritorno (1996),Comedy,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8834,0116282,Fargo (1996),Crime|Drama|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8835,0116287,Fear (1996),Drama|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8836,0116289,Feeling Minnesota (1996),Comedy|Crime|Drama|Romance,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8837,0116298,Fetishes (1996),Documentary,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8838,0116300,Few of Us (1996),Drama,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8839,0116308,Fire (1996),Drama|Romance,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8840,0116311,First Kid (1996),Family|Comedy,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8841,0116312,Fei hu (1996),Drama|Action,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8842,0116313,The First Wives Club (1996),Comedy,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8843,0116320,Fled (1996),Action|Adventure|Crime|Drama|Romance,1996,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8844,0116324,Flirting with Disaster (1996),Comedy,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8845,0116329,Fly Away Home (1996),Adventure|Drama|Family,1996,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8846,0116353,Foxfire (1996),Drama,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8847,0116361,Freeway (1996),Comedy|Crime|Drama|Thriller,1996,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8848,0116365,The Frighteners (1996),Comedy|Fantasy|Horror,1996,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8849,0116367,From Dusk Till Dawn (1996),Action|Crime|Horror,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8850,0116384,Gabbeh (1996),Drama|Mystery|Romance,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8851,0116390,Gamera 2: Region shurai (1996),Action|Fantasy|Sci-Fi,1996,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8852,0116404,Get on the Bus (1996),Drama|History,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8853,0116409,The Ghost and the Darkness (1996),Adventure|Drama|Thriller,1996,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8854,0116410,Ghosts of Mississippi (1996),Drama|History,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8855,0116421,The Glimmer Man (1996),Action|Comedy|Crime|Drama|Thriller,1996,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8856,0116422,Glory Daze (1995),Comedy,1995,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8857,0116426,Sik san (1996),Action|Comedy|Fantasy,1996,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8858,0116447,Gray's Anatomy (1996),Comedy|Drama,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8859,0116448,The Great White Hype (1996),Comedy|Sport,1996,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8860,0116477,Hamlet (1996),Drama,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8861,0116481,Hands on a Hard Body: The Documentary (1997),Documentary,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8862,0116483,Happy Gilmore (1996),Comedy|Sport,1996,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8863,0116488,Hard Core Logo (1996),Comedy|Drama|Music,1996,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8864,0116493,Harriet the Spy (1996),Comedy|Drama|Family,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8865,0116502,Head Above Water (1996),Comedy|Thriller,1996,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8866,0116514,Hellraiser: Bloodline (1996),Horror|Sci-Fi,1996,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8867,0116516,Henry II: Portrait of a Serial Killer (1996),Crime|Horror|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8868,0116552,Homeward Bound II: Lost in San Francisco (1996),Adventure|Comedy|Family|Romance,1996,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8869,0116571,House Arrest (1996),Comedy|Family,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8870,0116581,Le huitième jour (1996),Comedy|Drama,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8871,0116583,The Hunchback of Notre Dame (1996),Animation|Drama|Family|Musical|Romance,1996,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
8872,0116594,I Shot Andy Warhol (1996),Biography|Drama,1996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8873,0116604,Idiot Box (1996),Comedy|Crime|Drama,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8874,0116606,If Lucy Fell (1996),Comedy|Romance,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8875,0116621,In Love and War (1996),Biography|Drama|Romance|War,1996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8876,0116629,Independence Day (1996),Action|Adventure|Sci-Fi,1996,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8877,0116630,Indian (1996),Action|Drama|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8878,0116635,Infinity (1996),Biography|Drama,1996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8879,0116650,Irma Vep (1996),Comedy|Drama,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8880,0116654,The Island of Dr. Moreau (1996),Horror|Sci-Fi|Thriller,1996,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8881,0116669,Jack (1996),Comedy|Drama|Fantasy,1996,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8882,0116676,Le jaguar (1996),Adventure|Comedy,1996,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8883,0116683,James and the Giant Peach (1996),Animation|Adventure|Family|Fantasy|Musical,1996,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8884,0116684,Jane Eyre (1996),Drama|Romance,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8885,0116695,Jerry Maguire (1996),Comedy|Drama|Romance|Sport,1996,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8886,0116704,Ging chaat goo si 4: Ji gaan daan yam mo (1996),Action|Adventure|Comedy|Crime|Drama|Thriller,1996,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8887,0116705,Jingle All the Way (1996),Comedy|Family,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8888,0116707,Joe's Apartment (1996),Comedy|Fantasy|Musical|Sci-Fi,1996,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8889,0116714,Johns (1996),Drama|Romance,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8890,0116722,Jude (1996),Drama|Romance,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8891,0116731,The Juror (1996),Drama|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8892,0116736,Jägarna (1996),Crime|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8893,0116743,Kama Sutra: A Tale of Love (1996),Crime|Drama|History|Romance,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
8894,0116745,Kansas City (1996),Crime|Drama|Music|Thriller,1996,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8895,0116752,Kauas pilvet karkaavat (1996),Comedy|Drama,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8896,0116756,Kazaam (1996),Comedy|Family|Fantasy|Musical,1996,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8897,0116763,Khamoshi: The Musical (1996),Drama|Musical|Romance,1996,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8898,0116767,Kizzu ritân (1996),Crime|Drama|Sport,1996,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8899,0116778,Kingpin (1996),Comedy|Sport,1996,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8900,0116790,Kolja (1996),Comedy|Drama|Music,1996,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8901,0116804,Krzysztof Kieslowski: I'm So-So... (1998),Documentary|Biography,1998,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8902,0116823,Larger Than Life (1996),Comedy|Family,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8903,0116827,Last Dance (1996),Drama|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8904,0116830,Last Man Standing (1996),Action|Crime|Drama|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8905,0116839,Lawnmower Man 2: Beyond Cyberspace (1996),Action|Sci-Fi|Thriller,1996,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8906,0116845,The Leading Man (1996),Drama|Romance|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8907,0116848,The Legend of Gator Face (1996),Adventure|Comedy|Horror,1996,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8908,0116851,Leila (1997),Drama|Family|Romance,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8909,0116882,Lilies - Les feluettes (1996),Crime|Drama|Fantasy|Mystery|Romance,1996,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8910,0116886,The Line King: The Al Hirschfeld Story (1996),Documentary|Biography,1996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8911,0116905,Lone Star (1996),Drama|Mystery,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8912,0116908,The Long Kiss Goodnight (1996),Action|Crime|Drama|Mystery|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8913,0116922,Lost Highway (1997),Mystery|Thriller,1997,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8914,0116930,Love Serenade (1996),Comedy|Crime|Drama|Romance,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8915,0116950,Maachis (1996),Action|Crime|Drama,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8916,0116962,Ma jiang (1996),Comedy|Drama,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8917,0116996,Mars Attacks! (1996),Comedy|Sci-Fi,1996,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8918,0116999,Marvin's Room (1996),Drama,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8919,0117002,Mary Reilly (1996),Drama|Horror|Romance|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
8920,0117003,Mask of Death (1996),Action|Crime|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8921,0117008,Matilda (1996),Comedy|Family|Fantasy,1996,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8922,0117011,Maximum Risk (1996),Action|Crime|Mystery|Romance|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8923,0117038,Michael (1996),Comedy|Drama|Fantasy,1996,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8924,0117039,Michael Collins (1996),Biography|Drama|Thriller|War,1996,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8925,0117040,Microcosmos: Le peuple de l'herbe (1996),Documentary,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8926,0117056,Ayneh (1997),Drama,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8927,0117057,The Mirror Has Two Faces (1996),Comedy|Drama|Romance,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8928,0117060,Mission: Impossible (1996),Action|Adventure|Thriller,1996,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8929,0117070,Mojave Moon (1996),Comedy|Romance|Thriller,1996,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8930,0117089,Mosura (1996),Action|Adventure|Family,1996,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8931,0117091,Mother (1996),Comedy|Drama,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8932,0117093,Mother Night (1996),Drama|Romance|War,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
8933,0117102,Mr. Wrong (1996),Comedy,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8934,0117104,Mrs. Winterbourne (1996),Comedy|Drama|Romance,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8935,0117107,Mulholland Falls (1996),Crime|Drama|Mystery|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8936,0117108,Multiplicity (1996),Comedy|Romance|Sci-Fi,1996,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8937,0117110,Muppet Treasure Island (1996),Action|Adventure|Comedy|Family|Musical|Romance,1996,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
8938,0117119,My Fellow Americans (1996),Adventure|Comedy,1996,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8939,0117128,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,1996,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8940,0117151,"Nan guo zai jian, nan guo (1996)",Crime|Drama,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8941,0117177,Night Vision (1997),Crime|Drama|Thriller,1997,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8942,0117196,Nobody's Business (1996),Documentary,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8943,0117214,Nun va Goldoon (1996),Comedy|Drama,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8944,0117217,The Nurse (1997),Drama|Horror|Thriller,1997,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8945,0117218,The Nutty Professor (1996),Comedy|Romance|Sci-Fi,1996,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8946,0117221,Nénette et Boni (1996),Drama,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8947,0117226,An Occasional Hell (1996),Drama|Mystery|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8948,0117238,Omega Doom (1996),Drama|Sci-Fi|Thriller,1996,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8949,0117247,One Fine Day (1996),Comedy|Drama|Romance,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8950,0117258,Organ (1996),Action|Drama|Horror,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8951,0117260,Original Gangstas (1996),Action|Crime|Drama|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8952,0117275,Overkill (1996),Action|Thriller,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8953,0117276,Overnight Delivery (1998),Comedy|Romance,1998,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8954,0117283,The Pallbearer (1996),Comedy|Romance,1996,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
